 TITLE = "Conforming"
 VARIABLES = "Grid", "L1 error", "L2 error", "Linf error", "CPU_time", "processes"
 ZONE T="P1", I=14, F=POINT
  003  3.9036458563348479E-003  9.8385794678061914E-003  0.18265560151828986            6.6672   028 
  004  1.7809244333651772E-003  5.1883809041813195E-003  0.15549671492344430            7.7894   028 
  005  8.4776960873687726E-004  2.6297510190834818E-003   7.3206729682578686E-002       23.0395   028 
  006  4.7537323451605563E-004  1.6625974832573252E-003   6.3244429644143452E-002       33.9427   028 
  008  1.3430835060902440E-004  5.3640131295609771E-004   2.3216165371756858E-002       79.0351   028 
  010  4.7457540425669740E-005  2.0582121612987630E-004   9.9639131965130190E-003      231.1471   028 
  012  1.9899711883198979E-005  9.5483859604002813E-005   5.0297382936226320E-003      473.3600   028 
  016  4.4709238942767971E-006  2.4778284594113709E-005   1.5317775629490882E-003     2228.2466   028 
  020  1.2991791305250517E-006  7.9702513497499191E-006   5.7114726978824137E-004     6486.8453   028 
  024  4.5622695985814595E-007  2.9966253435768061E-006   2.5317974203797888E-004    14846.7084   028 
  032  8.2987201554715341E-008  6.0390507354674964E-007   6.1992232128993408E-005    57494.8001   028 
  040  2.1751370192221944E-008  1.6857977802416019E-007   1.9246912524195636E-005      177046.4641   028 
  048  7.1245191629590415E-009  5.7457074891079349E-008   6.9050638007439602E-006      409937.1363   028 
 ZONE T="P6", I=10, F=POINT
  002  6.5413438661838354E-003  1.3880391079238880E-002   0.23134519489039373              23.5718   028 
  003  2.7524950295025876E-003  6.9201539877644372E-003   0.15333085933742341              19.6027   028 
  004  1.0495196569998400E-003  3.1524762344518516E-003   8.1420923752359986E-002          21.8406   028 
  005  4.2273466823626913E-004  1.3685773617902162E-003   4.4096252371514044E-002          49.1303   028 
  006  2.1401763656125867E-004  7.9587582338223363E-004   3.5133223756821153E-002          90.6590   028 
  008  5.0468456261634958E-005  2.1644336672489340E-004   1.0310378430093969E-002         246.8104  028 
  010  1.4696545643446314E-005  7.0314012970713430E-005   3.6584103577270710E-003         657.8297   028 
  012  5.0437271133969629E-006  2.6539870644300268E-005   1.6137414709671560E-003        1390.6833   028 
  016  8.4262702405050145E-007  5.2484098435611363E-006   4.1965562298429404E-004        6568.8646   028 
  020  1.9449789388609025E-007  1.3362497213232734E-006   1.2826080201122636E-004       17109.9250   028 
